,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,totalGames,winRate,masteryRatio,mostPlayedID
3818,PLATINUM,III,k3X88Z1mLe9g-IH8EXYK6VP2RF7O3jsLvVPbrCGjsMiDORoN,BronzeLightening,82,55,41,96,57.291666666666664,2.1798490433561524,161.0
3819,PLATINUM,III,L_ABDuwyLaOxURgCc0RIOgYSBcz_App64DGZGWqD4tiMSc2h,Ýall nig,81,146,122,268,54.47761194029851,1.3005411172928893,4.0
3820,PLATINUM,III,t0E3Azepab6WirGzAqX5CG4MKN7UpqqevSVTIpHQQ1pReoCi,JingleJangleMain,100,114,83,197,57.868020304568525,2.914285714285714,104.0
3821,PLATINUM,III,qTB1w1-zvKN5aomOmfwDJKthidhrNSsjYA9gNTsz2WlwZKlj,UnspottedÃnemone,54,119,111,230,51.73913043478261,1.0179175441955453,86.0
3822,PLATINUM,III,C7RUrfZWoQTkzgmElfPAf0m69UOmql49fZjG_4DPbu7nb5r6,ThinkInsideMyBox,0,46,39,85,54.11764705882353,1.7029468151918818,412.0
3823,PLATINUM,III,-RlGJj1jGuty4q1LF88bxUl-OylvVYMNt9R4AKf2t4nQyqyC,Shinïgami,69,105,92,197,53.299492385786806,2.46874090002912,55.0
3824,PLATINUM,III,4L5_O_M9eJr4YI4A-mBVxmIICqYRokG8A8t2Dbw10E1yzP2H,cinniebun,100,72,41,113,63.716814159292035,1.14685426788665,267.0
3825,PLATINUM,III,04Q2IoqkBsGC51DBdSGLhjJC_NmoU1v-GXItVlRjJddAHLsY,Red Tots,71,17,19,36,47.22222222222222,1.5624124962253274,498.0
3826,PLATINUM,III,-iXH4ak6FkwtIQUuAphLHu5hLkATqlSYcV5vTZeL9nqt25gS,GodBlame1707,0,95,99,194,48.96907216494845,1.1825699968461996,238.0
3827,PLATINUM,III,TpwjB89Jk4J3zhR9aI3hZKJxPZrV37kcrhmATQWGKLcnO9hh,Timeleśs,60,124,106,230,53.91304347826087,7.681539997395721,245.0
3828,PLATINUM,III,fSAUD21TmYLjI9DNMG1jIORW0dZfogc1BAgd3fsZOcGDLMBs,I Sniff Blood,14,112,96,208,53.84615384615385,1.3963269847068396,104.0
3829,PLATINUM,III,202LkndnQxZn_R7gzL0-ytpM4Km1nuFsO7tDS-67YkCzeon_,GOOD BOI 2112,58,77,71,148,52.02702702702703,1.2958075030357257,114.0
3830,PLATINUM,III,r-_sxiMKpl5zb_dygToX9dKb4RkFcbINJCGeTcpzawxzoCPK,l1dd,42,76,50,126,60.317460317460316,1.9917801181608015,145.0
3831,PLATINUM,III,QedPG2qH5U_-qbJbYj2Vf4tYSfscIHdlifd2pTZ_cU2gNsSU,Lejjj,13,48,62,110,43.63636363636363,1.2428489153388367,59.0
3832,PLATINUM,III,jjHkzV3-alIkH8aOMx7bdycmFR8sHlubSF6Q44e2bWiavtHH,ìshmael,79,84,85,169,49.70414201183432,1.029477978581823,7.0
3833,PLATINUM,III,VVlANM64IgRqKrK0IYZ9hMu8PuRxGZPkC-JAp2Fg9rG4KwxO,HopeTrustLoyalty,0,31,28,59,52.54237288135594,1.1662340053392248,22.0
3834,PLATINUM,III,6ncFowlqpsAUrz9O2XdlvIQMUm6fgnsd5be61kgORYgPve1a,Tieu Lee,94,145,140,285,50.877192982456144,1.1005456230053876,51.0
3835,PLATINUM,III,-veOb_s53RJNK3Q3q9cFJSbjEIiV9sRtaFcIUfCM7JMOg35r,BurboBuggins,76,145,162,307,47.23127035830619,1.798063865828562,145.0
3836,PLATINUM,III,CfQsUTuzv5Dp7DUM9Ggvtb4C3knFoShuMMYn93kfHHFLXRH_,Nàsús,0,59,52,111,53.153153153153156,1.773782332242731,75.0
3837,PLATINUM,III,xHPZFppI4NGYPCQmkgVMFEfZvNy8CXXayKP0dfVb446i9DX2,CEO of Kassadin,27,63,83,146,43.15068493150685,2.2149490373725933,38.0
3838,PLATINUM,III,NI1cAdNaU1kjDTBG-YNs6wthmSc_8nOwQLyi0HxKPkyzaEDm,SandManNumbers,22,98,99,197,49.746192893401016,2.13981997428204,145.0
3839,PLATINUM,III,O_pedJtbsq667L9l9JIt235u2N9z0zmeLabcEX-DwKgrP7dc,obed2020,48,63,53,116,54.310344827586206,1.4958434797212192,80.0
3840,PLATINUM,III,4JxA_NA-h87Q9LV4nV7GGNf_F5T80KaMQobkTMTY2PZ6VRBG,Eternal god Wuzi,46,55,50,105,52.38095238095239,1.0045405932791713,39.0
3841,PLATINUM,III,eMN3XspS2D0D6GXnXopGDmwI_gABWFPjJKfEUYlmfm64idrA,Big Mosey,10,31,49,80,38.75,1.4971662500900011,121.0
3842,PLATINUM,III,fasOjhZCUXA7xlCpigPdLAQbZYLIP_KXre0OMSyjiv53QS-Z,thiccco mode,7,7,3,10,70.0,6.679022830593995,119.0
3843,PLATINUM,III,_TlVGrKZy91MWapq1Ke2GRq4JBSXCdMcbfpeQ23EcLYoQm2Q,SolaGringo,0,72,55,127,56.69291338582677,1.9169717514124294,429.0
3844,PLATINUM,III,w1w60Izkuwe5pJTp7m1-GKuY7MfTSJM5U-tPxCHqWndnJ9T8,EnZer0Nymous,90,10,11,21,47.61904761904761,6.545698785843451,238.0
3845,PLATINUM,III,RGTAyE5qjs6eYqK-EYTqwW6ZC56PBs6XQhL6ez03C5FDdoiH,toantran,94,47,43,90,52.22222222222223,1.9723562130036565,2.0
3846,PLATINUM,III,c6SebwpNl9K9kAEu3m1RtcKP2Xxd0YHz1GPzxQ1Bu9mznTag,2bootyboi,55,150,125,275,54.54545454545454,1.5358047739698626,27.0
3847,PLATINUM,III,TyBWKQSDmTToqW89KxOSvnPTZHIrDrzMjC4UZ34t-j-EVnMI,zAtMarshall,44,221,198,419,52.74463007159904,1.774100149077529,39.0
3848,PLATINUM,III,5XLGa0UhyHvIPll8ZIDXpU2efxqxv5pV81MbGpoBVSXfmcT-,Xjqaresodope,35,43,50,93,46.236559139784944,1.1161095688988605,64.0
3849,PLATINUM,III,bZIPGcI8nHh5ZKYm84_miz-fiLA11C6i31-7rDpqw2as7jd8,Datk1ll,57,10,2,12,83.33333333333334,1.040804335052556,114.0
3850,PLATINUM,III,--y2Lxl1B-r-H5rS1jlv4Xl7LmcqnGbfh5B11TiGj75AXo_y,KVAPAs,45,13,5,18,72.22222222222221,8.316021167985763,92.0
3851,PLATINUM,III,XgPppn1CPvSFJ8vWY9aGQWFtWYLf2r22kNjNroOsO8Cyfapf,Ljs6666,26,22,23,45,48.888888888888886,1.3052902099597536,105.0
3852,PLATINUM,III,eg_iR6sG37TQfO5Dcn0mhOuuCZHCgWEIEAa8c9BZ51LqOSLS,Spin Crit,64,37,40,77,48.05194805194805,3.4207396576803357,23.0
3853,PLATINUM,III,zaffs0nPxkGErHhUFJ6THHtzmHaqxZIYcSWhlweGsZKrd-bj,HenryN105,40,34,34,68,50.0,1.1813112353774982,222.0
3854,PLATINUM,III,ipUwQlgtBSrmhYf6ERnaokJIWKChuXw_v4u2TNZOMhWgRGzX,Dmoddi,64,92,36,128,71.875,3.342923596507997,39.0
3855,PLATINUM,III,-7-6cosr722mRXjf5jDpOE7SfE9zdMznlRszLhT7yW_pEGX8,ssungm1n,0,106,87,193,54.92227979274611,4.891976098025995,11.0
3856,PLATINUM,III,mofBm8uxOLmyU6uPLd1Hq2oEU-fklcjDNVMZkYgM2F8tIIGi,best hook,55,46,41,87,52.87356321839081,1.3029765224887175,412.0
3857,PLATINUM,III,c-FqbWW94a75M2o3icb1xMZ7G5x3TOAtXP8tACgUJ6lFbv1g,Lonelywithoutchu,66,6,6,12,50.0,2.0392946072244773,39.0
3858,PLATINUM,III,02e6elP70OD6PYHc7g_-VYEbRmUflOWSmOy9vaP4Hb16VPFv,SpeedBoost1Trick,18,101,84,185,54.59459459459459,1.047647661610932,53.0
3859,PLATINUM,III,XgJ-O2g32CyhJdFSsvroslEY_mLWvoGbr54pKpHb80jvu0LD,Svveet Nightmare,19,13,27,40,32.5,1.0387878343357293,350.0
3860,PLATINUM,III,E2YIobRaOddv4syPS6L1XufwxnkqvWjKfwo8xirpYMxw2NGZ,cornatoo,45,48,38,86,55.81395348837209,1.4067507585826415,114.0
3861,PLATINUM,III,g_qPUpGAGgAJ0ESusO_U7BRFH5Y99czAHbOMc3YySzYc63og,Hermesandjoy,0,106,91,197,53.80710659898477,1.1363812529413393,24.0
3862,PLATINUM,III,Z8aFUH1x8PnGEh8KWnkeItx3QAwi2t-LaHTrMU6iC1WmVZ_F,KaiserDeMacro,38,220,180,400,55.00000000000001,1.7781361142926035,21.0
3863,PLATINUM,III,gJTRt61MHd3laEToUmgXWB3YRCKCrAqGB77ZLW0GmKEHanS-,slag,69,128,116,244,52.459016393442624,1.3635660749506904,37.0
3864,PLATINUM,III,XYpaj56tC1lNR2ywMa4CoR6jItHJDjiS3vkXWaFS3G9M6foT,AbsðluteGarbage,30,51,43,94,54.25531914893617,3.723816852635629,222.0
3865,PLATINUM,III,1YeESlK_6bMgNAYZhN0wcJ8_71fjHqzunH-2CGMay6DJ9xy8,Penngs,82,89,79,168,52.976190476190474,1.4130467584287558,107.0
3866,PLATINUM,III,dbfo-wq_8U-rrkMc1DKiUiz4co24rIhX8Tcj66F7_db4dlPh,AdeptBasil,0,62,47,109,56.88073394495413,1.4910834317461026,154.0
3867,PLATINUM,III,Yem4iG6edW2w4C-2Atda4CDv-K0Q5dLEmZ77RP5odZMcXwRH,crazybananaman99,0,29,27,56,51.78571428571429,1.4036469044401356,67.0
3868,PLATINUM,III,XKUD7YWenrF48Sd_fCoYk9okE3MNpPxMeqXBgQzkdeG0-Fw6,Angerycactus1,0,69,49,118,58.47457627118644,1.882844137498038,245.0
3869,PLATINUM,III,Xx2W6g0fBfDQ-WoKgxkGtqbHRGRrhOmpIseAqO07oVUNsETv,Lovely Betty,20,96,86,182,52.74725274725275,1.4237466671055663,236.0
3870,PLATINUM,III,knLguaCDs0DA9mXUF0v9t4FpVRF8esQ2J15x7RgDmNiVEyV1,Yi Hard Champ,17,166,172,338,49.112426035502956,2.2362600897605005,11.0
3871,PLATINUM,III,Ih5zr_0fDXRDVefA0uV-qnWHQ6iEp0z25RZHQVQ7zu2SizZs,Ahsu,65,48,47,95,50.526315789473685,1.4809668640947655,84.0
3872,PLATINUM,III,DnDZsgsWA0thheEul3vj1neCOY77YOJWMRAMGKfO0j3pvOmE,JariQ32,20,19,20,39,48.717948717948715,6.209213671900239,58.0
3873,PLATINUM,III,k-Aj3oO75ZG9N1PMlU_uOMOtstbipSKcxa5AzOP0yOE33Wo3,BOOST FOR NUDES,48,9,24,33,27.27272727272727,1.8860308966074313,119.0
3874,PLATINUM,III,UEu6nJFb3cG0fN5Qn8cJFO_YxKkT1xCrwQ_1WrbOHKQbaUGC,Cyrogex,60,65,40,105,61.904761904761905,11.536704072335567,141.0
3875,PLATINUM,III,_auz6YMxVgQA5YRrfp7Si230AFZ6ikGsTXp9vwPhaJFMGOrS,IsThisSakura,34,172,153,325,52.92307692307693,1.3722292773031632,92.0
3876,PLATINUM,III,SPL8U3x66LmF3PhibruV4P5KZJ4x5Fd1_jKpOLZPHpepK3Ws,KappKenn,61,11,13,24,45.83333333333333,2.0776208112483645,145.0
3877,PLATINUM,III,uiFvOEb6ye1FqPdMcSwPLbDRQHWK1O5klVdY_JsOYNkB02h_,Elpinguino1992,39,58,49,107,54.20560747663551,1.1716156712205035,90.0
3878,PLATINUM,III,Wz5IhNqE7RFf0WVikahk5JUsxvfeb9vpxgtICstf8HYwxEqf,katarinanana,0,72,56,128,56.25,10.906595507961894,55.0
3879,PLATINUM,III,shcQGRE37M_9XPtrq2742JahtRy95g7M69z9h2huiI3VXjRL,Pop 2,100,21,17,38,55.26315789473685,1.0112256848239025,40.0
3880,PLATINUM,IV,sPL_1Souw-6H0ljbu6TPBMS2g58MWYc5L0l1ZiKyUZdtYDpa,Scott127,15,135,115,250,54.0,1.2355537308837115,157.0
3881,PLATINUM,IV,FpCe6jgkcba39nA8mdaY-4cQSZcLSA9UQN7cjvBE4ASGXVdI,        ˇ kiss ˇ,0,55,36,91,60.43956043956044,1.3564491452138627,16.0
3882,PLATINUM,IV,uWcVhGOVG5Ym2lcpp5INLW1srjQcLfEE4Xd0hTJ1u1VYVojn,Terikuruzu,0,83,74,157,52.86624203821656,1.493660389968008,23.0
3883,PLATINUM,IV,izocDacbn2KWDbmqC02IXmVUJtPSuJfkgmAaxbvrDsAnmDHl,JonathanWck,19,100,94,194,51.546391752577314,1.2198512072802152,53.0
3884,PLATINUM,IV,NPw4ghHHBOJBAClq5Q5Bz8q8BMxRZ4BMQaKVOQOCFHXSH0h5,Remiria,41,21,29,50,42.0,1.0857855180069516,10.0
3885,PLATINUM,IV,rZCqhd4WMSaHAo2eMahSo6Z0uR39fyHDYamyzefwv1UvRvE7,surreptitiousONE,39,56,46,102,54.90196078431373,1.1069894211669054,236.0
3886,PLATINUM,IV,eoxzq7sO_o4r2WO3ATgt3eLySMPnND1s-wu2ZqvXvdnwTbvy,Missed My Auto,1,42,40,82,51.21951219512195,1.4672380888606154,81.0
3887,PLATINUM,IV,dNkK2129ZuQ2hSI2_Cxl318NF9YO9epmRO95XQH20xT_-u1k,goo brain,35,135,113,248,54.43548387096774,1.457554174874981,222.0
3888,PLATINUM,IV,SYJ9y7x4pOJVyiQ2INCdsycuWquh5iATN9_Cqm_CowWMkLaq,PoisonPeter,0,130,129,259,50.19305019305019,1.0733739473212687,120.0
3889,PLATINUM,IV,XHgWdqEpkuWm_EDry-2IvQZdi-ZPaJkTGirOSrSIJpvphRxz,TrollingtheRift,13,109,106,215,50.697674418604656,2.0016301220993418,29.0
3890,PLATINUM,IV,06kni1vGZwoszcbMjTWqPCfUGeeExDksg3fcCT4uVjfGjAzE,i fist no lube,59,123,124,247,49.797570850202426,1.7546171469099874,141.0
3891,PLATINUM,IV,emmBCiFaSU0iOB2WcLpOmXQtELRyLV0bKwa_JWRaqGb6wpNI,bizarre,46,12,13,25,48.0,1.6409451889668865,202.0
3892,PLATINUM,IV,WXJESm1nVJh1l-TAwkXZthaMJZ7gbPVRy57ECWoFDj3uAL79,Hideinyourbed,47,203,186,389,52.185089974293064,2.1213465448379503,21.0
3893,PLATINUM,IV,0ejppEXakNvEvele0KnLH7wC7Aezrdsn8oh75wBt_c8m71jk,Pasquino,57,13,16,29,44.827586206896555,1.1904939797120606,81.0
3894,PLATINUM,IV,d0ygdNq6XSsxqWvBjFMUm7i5jtuVDulgFo1umkmJewByiIez,Iron4Shen,0,57,51,108,52.77777777777778,12.132941935196921,98.0
3895,PLATINUM,IV,-coz8zju58iopD5_PnSn3pMJZd8ePGCFcxIxzjxBzPoZJUp5,HoneyBeeCry,65,122,157,279,43.727598566308245,3.492717394927174,555.0
3896,PLATINUM,IV,wFjlKpaMAUXOjm2QhWJOuSCJHSkktN91u3_QoEYctTARwXzy,Tokisaki3Kurumi,41,46,45,91,50.54945054945055,1.7076484898831068,266.0
3897,PLATINUM,IV,wMqDF4Jtyk6UXXbkzc5CE_9NMFJlXvnMBfjCy8hgaxGYzAcW,WMWMWMWWMMMWMWMW,27,11,11,22,50.0,1.616587075273989,67.0
3898,PLATINUM,IV,s0H-chyezYvEoJcMwuc0WnlnDMJ3-HkP9uDP9x2Zj6GolaIX,DragoFlames,23,33,24,57,57.89473684210527,4.4906957721997856,157.0
3899,PLATINUM,IV,8aG2SSS1T1nM6YBop_XxEHHZPho-Ylgroo2Yu3clkmkOBnXA,IG Zz1tai,67,82,61,143,57.34265734265735,2.6632070677455926,157.0
3900,PLATINUM,IV,KDTqmz_s96Ohv81hcOZIQM_-8jLCz3Yc_SnYO7mVSSNcI2Ya,corpsenumbertwo,75,24,32,56,42.857142857142854,2.818811847050305,28.0
3901,PLATINUM,IV,4pbQfD-ZPv-U-TMt2u20t_ZOFfE_TL4DClANVP3t0IYUVv6N,LeagueOfDaveed,35,6,6,12,50.0,20.743665075284614,201.0
3902,PLATINUM,IV,Xf5EdWpUiBuRIpoZqNUltyTxYA1M8_YHa5yycV93qo3m4rD7,EP 2011,30,115,103,218,52.752293577981646,1.1184001235425836,103.0
3903,PLATINUM,IV,KwrMCbsTsha1saE0485Rj9Tn4MhqpNVV_ItfTMj-EsJIL1G1,NingyiSu,0,235,213,448,52.45535714285714,6.062312584439978,21.0
3904,PLATINUM,IV,kfE9kExAqhMTszNX5q-xX2mXXDUNFWIhVizE6p5kHrNXy8-l,2NOM,20,38,39,77,49.35064935064935,4.632631551210772,266.0
3905,PLATINUM,IV,v5CCYuyQIs_ZFdrvBEvm68CB4PamEeh0E0JOcaQK1S-roy2P,ObviousCharsi,0,157,149,306,51.307189542483655,18.7833440376793,429.0
3906,PLATINUM,IV,fbtVXrPZt1kdjH86c1P3NHOfjGILjt3NSLuQC3909ElFqISr,ladicme,18,86,65,151,56.95364238410596,14.657651912978245,268.0
3907,PLATINUM,IV,RT6nYf88KA5IBphV45I_SIT6PSCmnXtYyvBjqU3i-SojEQXq,BOOM,0,83,58,141,58.86524822695035,6.784406207237896,119.0
3908,PLATINUM,IV,EhyPB-Sl1DFN-B9KqjzPmsJPshSC3rUYrUw14Dz_GXr4dSq6,Tetas De Velha,68,54,60,114,47.368421052631575,1.6881673779462025,157.0
3909,PLATINUM,IV,blpIntF5Us3TWT1u3MdXKps8HwEaWT-_f1_YHe0AqJ3qOPoV,AceYeonu,0,138,141,279,49.46236559139785,1.092886865119929,238.0
3910,PLATINUM,IV,-V39c5QXoJ-g_3CGVCMBbjmJHCnBdB9yJSGIAfdANjcXvnfm,RvyaSuihe,0,184,116,300,61.33333333333333,1.2243286266564677,5.0
3911,PLATINUM,IV,5hKeokk8HNKl6qX5skQgurLG1y_7tNiMhodR2rKu3rfxHnfu,Eachdx14,60,66,51,117,56.41025641025641,1.5153790423499967,238.0
3912,PLATINUM,IV,7CMLm3dVYxTqiIrqbimC7cz_cPBAq7LMbYbHwgtq54KC-I1d,yzyzyzy,20,108,82,190,56.84210526315789,1.0506582713222667,54.0
3913,PLATINUM,IV,SMW1YRnQl7XImwGVmSyVqTp4J4GbM5o26g26wqEyHa5upu9w,ZGY,47,222,220,442,50.2262443438914,1.4077815484176466,81.0
3914,PLATINUM,IV,tJRqGXSTkn57sMeND9cmo8Pt7aFZ7BGkA5JhdIObLAVw7cna,Zaun is my home,85,216,221,437,49.4279176201373,1.3089556579370303,122.0
3915,PLATINUM,IV,8GRUkiEKwfl_gM3zHmXiyMaLUDHWzO0jZWK6PNssuioVegPr,OneTrikBTW,91,59,74,133,44.3609022556391,2.322402389588223,120.0
3916,PLATINUM,IV,HcCr15NUN5cvsL9-4q04VhpFC6LxI_rfK3OK1jACkHU_MEGs,icxsmo,0,65,53,118,55.08474576271186,1.4498673530886173,89.0
3917,PLATINUM,IV,-nnhwhckyI9hel0_yCDEpj_OrFf6vj5kO9c9V80JyMlQ7hQ7,ImADCsBabysitter,66,6,4,10,60.0,1.337379594681774,412.0
3918,PLATINUM,IV,-O5PJqhqR_4WW_UdSfANKMFrfzJRt79XbnRB0pqWhwauqDdy,Vayny,25,44,35,79,55.69620253164557,217.6163347617847,67.0
3919,PLATINUM,IV,pPdtKnHJGpqq4iNHLb2e_xs7V5VUq4owJ5t1jZuucSbxd4rJ,Nelson Yz,0,117,114,231,50.649350649350644,3.7547226699755316,121.0
3920,PLATINUM,IV,z3lKQWYDJ_ehpFpH-Y62Cw9Z7xPgVcA3UbU0edP_PBM_ojv9,Ivancwt223,0,48,41,89,53.93258426966292,1.9367620206938527,11.0
3921,PLATINUM,IV,Ctf_Iyv-UxihnVY5fClDkJ-u-IiAKCHi5QxeZmu0fDgrubZg,1v9 jg main,68,69,33,102,67.64705882352942,1.063971236686792,119.0
3922,PLATINUM,IV,3kyL4dvaxPNSoo3mdNeoORVt8DPxdo2U8AYLDyxCwrpowpmf,Strongfighter104,0,36,21,57,63.1578947368421,1.4791235794000204,59.0
3923,PLATINUM,IV,ZlpKKgE9JVWjKcvx53-kO1krKs4H8Rgx050EB8eur0Q3dMxQ,SingleShuBo,54,13,18,31,41.935483870967744,1.847905604719764,58.0
3924,PLATINUM,IV,qoNYto-B_PfVUT7ZWuc7z0PMfU2oSyrHD_sddL_0ZoK6Swz-,Lance Leader,35,10,14,24,41.66666666666667,3.0414955174383005,33.0
3925,PLATINUM,IV,CXeB--4WinXzuO03mMzwz93yCDlkB5GbiXZ5g0P3Gv8Qk3rI,u r dum monky,36,10,12,22,45.45454545454545,1.9655272642715964,222.0
3926,PLATINUM,IV,AoIWF3BsNTElm_-b7D-xnRxyefmLYj9CNgjPee6VJvuUT9Jq,Leaving,72,7,5,12,58.333333333333336,1.2132405243369577,51.0
3927,PLATINUM,IV,a419Os2yjdec93u0zYEF-sS_lVi-GNl794l9xv2QKcKq2YiH,Vitalles,26,39,51,90,43.333333333333336,1.5303965564612143,8.0
3928,PLATINUM,IV,GgZGZfSqUgyw85KyqnfaCGoxhOl9alfLhD_fNF24lk8FqoOp,Purely,0,55,39,94,58.51063829787234,1.5885850722836397,350.0
3929,PLATINUM,IV,0AqOqGSUaJmLC56hC3aOmps55ZBG2wXPPBcLwcT3F-VAA6KQ,Juliet Persía,97,16,7,23,69.56521739130434,1.4227672720464333,69.0
3930,PLATINUM,IV,ok7bsAvklzOkPa3VcH4ONst68iXn__YUe92UdahpA2H34Wqa,yuzhu233,62,102,98,200,51.0,1.18729016090486,114.0
3931,PLATINUM,IV,8u84jmPQjpeediTDxyILKLyxoA0Peq0fODX5hvp8NVFhEQrg,SBA DC,0,47,27,74,63.51351351351351,1.1211798054925122,122.0
3932,PLATINUM,IV,bM8gyDtRJiLmTlgwDQ8SHaHk0zgV_U1yogE8_2Vhv-A3bncJ,Zhang J1a Wen,0,64,60,124,51.61290322580645,1.6707675586488664,412.0
3933,PLATINUM,IV,L1EHOJlxmNnYnqlcWVAdT6usYPh3ENpmOzFi4q7AMjTPjw0Y,TranceTherapy,100,16,22,38,42.10526315789473,2.0657328495485614,412.0
3934,PLATINUM,IV,NuwXBlKSgFKG7q95WZB0zuPOQTesSURPN0EgeDqdw876h9q0,Rednuz,74,71,75,146,48.63013698630137,3.5352278385631255,412.0
3935,PLATINUM,IV,tS20hTxwAU2PpDHJgqVWxpAC5SH-bUHX7bkhY3Pa7K3PJ0Qu,Mexican T1,35,51,46,97,52.57731958762887,3.5687977690559802,119.0
3936,PLATINUM,IV,mY7Qw7sXMpk7bVqlJOgMrW0b7thqiBlOn5_dDpOJc-fbqt-5,pinkshark,0,22,30,52,42.30769230769231,1.1270829460281762,43.0
3937,PLATINUM,IV,vWtE-lCdmMKDQobMXvKCUEqvXENY38pupt3mqP-KTzyGJKtG,AddMeGamerGirls,26,11,5,16,68.75,5.0320674621385955,83.0
3938,PLATINUM,IV,qFrlQxx6kt8B29U0CDDEEqAXdLXYVQtU6aqV9p9uzIt6LfVz,Return of Steve,0,38,38,76,50.0,1.028757448686824,86.0
3939,PLATINUM,IV,66iRtcNZmj3BAsurO5EwY_iv7FRA0LUcwXymskxve1bfpwsu,SpicyLeftNut,0,80,69,149,53.691275167785236,1.0867744312102023,74.0
3940,PLATINUM,IV,f3-Nd2d-PxSMNgMwq6mZx1MwfX9c7TolpH4hJNt9Z_SKqAej,ˆVayneˇ,0,108,81,189,57.14285714285714,1.2661654977391401,245.0
3941,PLATINUM,IV,YP34c_Xe2XshgXNHAAM1sdN_3XpY2aUgev_SXN7xDpEff5n-,FlamedBoost,100,139,121,260,53.46153846153846,6.669816349275573,55.0
3942,PLATINUM,IV,_-hpvTbeMUk_x0RZisG8CGsV822jz7uYkBXh2pVTfo76Nh2T,kyristyl,100,253,269,522,48.46743295019157,4.13345739955696,15.0
3943,PLATINUM,IV,RQwaodPyKgURfaEDJNEU9fUo-u2xdNUFABRav2iJm7YAlSrF,yytzdlh,0,45,28,73,61.64383561643836,1.0366090628805347,122.0
3944,PLATINUM,IV,4q98C7NSg__U3rujRuZlVTFHkQQFwGKowVr9Tz_Ne4Tp8AnS,hoon1989,45,184,173,357,51.540616246498594,1.598132817983405,56.0
3945,PLATINUM,IV,FAAE-e7ZBtOj7Vk5O27b10itGPdWlvsYM-mgbXuolE3rtysW,SL Alter,100,33,23,56,58.92857142857143,2.9677744605070187,99.0
3946,PLATINUM,IV,mDc-H35ASUtlRcnbifJJdCCIce79r3CfRqygtqEWWht7xA0v,03232000,100,61,30,91,67.03296703296702,1.020658279559909,145.0
3947,PLATINUM,IV,RVruIokYxapl1PKKXb1foJyq8vU5yxuyGTogkU2z85Gyv-OK,lolloser23,86,49,56,105,46.666666666666664,2.6403806470317375,157.0
3948,PLATINUM,IV,4tDgO5BcgfhTIqWZSbQWErZd847iv1G9vbUHbM5QC4j1WXx3,shenjianglin,39,63,44,107,58.87850467289719,1.110130174788191,106.0
3949,PLATINUM,IV,bpFy9iEygj1We9oaWLczpBPq9Sm3vsrZ6Lu5SSlh7PicHW4R,Vaccuum,0,58,38,96,60.416666666666664,1.4363301626265725,35.0
3950,PLATINUM,IV,BYeF50XPpgLppndTpSaykIrPgPEzcT79j4Nwdd9t-3ov4eFu,Woshinibaba110,16,50,64,114,43.859649122807014,2.322234554199038,28.0
3951,PLATINUM,IV,U8QEiiOg4dIjGlsTKajshUIAw7shenFN1ngSdwco9vI32_c_,Timmybesst,37,19,8,27,70.37037037037037,2.9617614239446968,67.0
3952,PLATINUM,IV,OUmkFTOksycNdcvuK7M3S-BO2xJPyztB91Xhh9W6JP7K4O1d,Schlongaloid,59,11,11,22,50.0,1.2133458646616542,8.0
3953,PLATINUM,IV,PVtO7u5BBE2HMlmJl2KYWr6XGbDEpWSQsQxtEmIS8zZZR2gf,Dragônjindi,14,32,22,54,59.25925925925925,1.178615745208879,517.0
3954,PLATINUM,IV,-p6zToWy8Jb_v3EWnA6-Zy7opZvxj0W8DjUacVqbk5buhhh9,Ai Chi La Tiao,6,42,48,90,46.666666666666664,2.100170098082531,145.0
3955,PLATINUM,IV,w3lsiFaAX5GYAZ6jJjWApx-soCua2rQ5OBWkvOuDkhQhvXo4,MushroomStampped,6,44,62,106,41.509433962264154,2.5402358722358724,101.0
3956,PLATINUM,IV,EjIzQ-U761Svvb1qxG3pfDQdXJhakbsdALKmY9elWPzAqvh3,Died In Alpha,83,17,18,35,48.57142857142857,5.7291742294594545,11.0
3957,PLATINUM,IV,LCEL_YSrZYHvqDG0rjJYE9b-xv_EwMErwvNLqYaZI0UZtqTK,Jgler Pick Sej,50,7,6,13,53.84615384615385,12.4627820286443,164.0
3958,PLATINUM,IV,aNPa5HlCyNAiYsEeb7wp27j8nQt_tlVn4EarkdaiYNiSAYlJ,SymphoniaQueen,100,19,13,32,59.375,1.0038160919540229,235.0
3959,PLATINUM,IV,zeAjxURBFiTbz97C8szfBDT5UNHNMi3IXpbw5l95AQiQkyQS,Holyspirit,43,58,43,101,57.42574257425742,1.208380107035635,59.0
3960,PLATINUM,IV,JZx9u9Qch15dVerKgCbJjUTBj8gCBrccS5_TGO1pclCMkEaI,BeMoreVersion,0,49,41,90,54.44444444444444,1.7159447189545762,25.0
3961,PLATINUM,IV,FRwurrIcxZdykX17EQUAqqZm9H5WmmWeLtYvmIfuK8FHxde3,ahhhhqwq,38,100,60,160,62.5,1.5134491315136476,91.0
3962,PLATINUM,IV,KmiVqwSqU2bzTBMz9l3Z5r9kahnnj5OPbSmt_afC9kU-e0dB,GOIN STRAIGHT IN,47,140,154,294,47.61904761904761,1.1318967558607624,119.0
3963,PLATINUM,IV,Nh_0-yc366FCP4UNHTBss25h4V28l2V06R8CMW1rEr3zZAPt,Jungle Gapˉ,100,12,10,22,54.54545454545454,2.65732614831922,121.0
